latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-30.73911,-59.8634,330.96,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.13,4.79,D
-30.6596,-59.05342,328.45,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.85,1.02,D
-30.74115,-58.1804,327.33,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.13,1.83,D
-24.70885,-60.85314,334.4,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,303.48,2.89,D
-30.61917,-59.83172,335.76,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.15,2.7,D
-30.62251,-59.83106,328.48,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.03,2.7,D
-29.46732,-56.99136,327.04,0.16,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.99,4.09,D
-24.71045,-60.84114,351.37,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,304.23,15.32,D
-30.17613,-59.76711,332.21,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.63,4.9,D
-30.16792,-59.78112,325.93,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.43,1.76,D
-30.15831,-59.76234,333.21,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.17,2.96,D
-31.7466,-60.6194,331.56,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.87,2.28,D
-24.79012,-62.80604,326.45,0.41,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.72,3.9,D
-24.78899,-62.79782,350.57,0.41,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,306.45,8.11,D
-24.78955,-62.80194,367,0.41,0.37,2021-07-30,1743,1,VIIRS,h,2.0NRT,305.85,8.11,D
-24.793,-62.80136,342.3,0.41,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,304.33,8.11,D
-29.78434,-59.681,351.84,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.24,4.88,D
-23.35924,-61.68682,330.47,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,281.12,2.46,D
-31.74719,-60.62367,329.73,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.52,2.46,D
-31.74319,-60.62004,331.86,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.2,2.86,D
-29.85134,-60.54128,349.96,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.02,3.65,D
-29.84798,-60.54191,336.53,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.91,3.65,D
-25.36004,-58.25158,329.47,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.14,2.74,D
-25.42882,-60.52309,329.66,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.46,2.75,D
-25.86902,-61.46496,331.8,0.39,0.36,2021-07-30,1743,1,VIIRS,l,2.0NRT,303.54,5.01,D
-29.49296,-56.96418,341.65,0.16,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.07,4.03,D
-29.49121,-56.96366,332.61,0.16,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.86,2.49,D
-25.31935,-58.29769,325.31,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.46,1.7,D
-30.24793,-59.71999,329.29,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.44,7.84,D
-30.24734,-59.71596,344.96,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.64,7.84,D
-29.16453,-57.28164,344.31,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.11,13.49,D
-30.72694,-59.87413,341.93,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.77,6.18,D
-31.89502,-68.31767,333.18,0.32,0.54,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.39,2.97,D
-24.71818,-58.92939,329.71,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,288.19,3.18,D
-24.71884,-58.93337,329.27,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,288,3.18,D
-24.7148,-58.93005,344.4,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.19,3.18,D
-29.61297,-57.46144,333.87,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.8,3.84,D
-24.71141,-58.93071,336.04,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.72,3.43,D
-29.61237,-57.47889,334.2,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.45,2.56,D
-29.59798,-57.45602,325.51,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.56,7.09,D
-29.59868,-57.4602,346.1,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.56,7.09,D
-29.59529,-57.46093,329.41,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.44,7.09,D
-29.59599,-57.46511,327.16,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.88,13.16,D
-29.6071,-57.97932,328.12,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.52,10.56,D
-29.60308,-57.97595,327.36,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291,4.15,D
-29.60441,-57.98411,336.58,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.92,10.69,D
-29.60507,-57.98819,338.81,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.85,10.69,D
-29.60105,-57.98484,354.54,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.47,10.69,D
-29.60172,-57.98891,331.44,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.27,10.69,D
-29.49194,-56.96798,329.72,0.16,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.91,2.07,D
-29.62407,-58.81108,327.04,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.94,8.46,D
-29.63405,-58.80904,340.19,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.1,3.62,D
-29.63423,-58.72253,335.62,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.86,2.33,D
-25.63189,-60.29661,333.38,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.64,2.15,D
-25.26332,-64.07423,367,0.47,0.39,2021-07-30,1743,1,VIIRS,h,2.0NRT,325.02,92.42,D
-28.9868,-56.48378,328.02,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.22,3.89,D
-28.98839,-56.49276,325.53,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.04,1.35,D
-30.24341,-59.82841,329.4,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.93,3.47,D
-25.51917,-63.32747,331.37,0.44,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,303.17,3.19,D
-25.51859,-63.32311,332.77,0.44,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.12,3.19,D
-30.56013,-59.52362,330.3,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.51,57.57,D
-30.53275,-59.13629,326.48,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.33,1.62,D
-30.63326,-59.78732,325.99,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.72,3.27,D
-30.54,-59.13895,327.32,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.08,1.7,D
-30.53086,-59.07883,329.63,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.51,3.09,D
-30.57777,-58.34826,331.41,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.48,2.21,D
-29.43889,-57.63988,330.1,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.22,2.48,D
-29.44296,-57.64329,325.84,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.9,1.56,D
-23.38702,-64.3973,328.44,0.46,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.02,11.69,D
-23.38761,-64.40182,331.8,0.46,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.29,11.69,D
-30.59415,-57.92038,326.31,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.1,0.9,D
-25.52271,-63.3269,328.32,0.44,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,300.64,2.82,D
-25.74218,-61.40702,344.2,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,312.1,40.63,D
-25.47993,-59.77314,333.94,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.49,2.91,D
-23.38339,-64.39785,331.71,0.46,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.98,11.69,D
-23.16739,-64.20015,339.65,0.45,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,285.51,4.48,D
-32.12178,-68.45387,367,0.33,0.55,2021-07-30,1743,1,VIIRS,h,2.0NRT,295.73,5.31,D
-30.1834,-59.65422,333.03,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.67,5.03,D
-30.16012,-59.6588,346.53,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.38,9.35,D
-31.07044,-60.2294,339.58,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.44,3.87,D
-30.95101,-60.20044,328.95,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.41,4.39,D
-30.94824,-60.20521,335.54,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.17,4.97,D
-30.9443,-60.20173,330.26,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.16,4.97,D
-30.16306,-57.57795,340.92,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.3,4.75,D
-30.15969,-57.57868,342.89,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.11,4.75,D
-29.75876,-60.92857,333.77,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.26,3.92,D
-29.76214,-60.92795,327.94,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.05,2.39,D
-30.04826,-57.8871,329.01,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.93,2.07,D
-29.88652,-57.98909,336.04,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.8,3.04,D
-22.78476,-64.29408,328.78,0.45,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.44,2.28,D
-30.06273,-59.6405,329.15,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.66,2.14,D
-30.02966,-59.55647,339.98,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.8,14.4,D
-30.28671,-59.20927,331.52,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.16,3.93,D
-30.2891,-59.20915,335.56,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.74,2.68,D
-30.25624,-58.92729,331.45,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.28,2.67,D
-30.28133,-58.93454,336.08,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.45,6.29,D
-30.28403,-58.92986,331.2,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.77,6.18,D
-29.79773,-59.54782,352.48,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.36,4.63,D
-29.83854,-58.85882,325.82,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.64,3.09,D
-29.79833,-59.5518,341.17,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.15,4.63,D
-29.72447,-57.20237,339.16,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.57,4.7,D
-29.72474,-57.14068,326.61,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.03,2.57,D
-29.79513,-59.5476,334.32,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.71,4.24,D
-29.79573,-59.55159,343.73,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.99,4.24,D
-30.29252,-58.94051,334.67,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.66,5.7,D
-30.32078,-59.01311,352.38,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,310.04,20.63,D
-30.32349,-59.00843,346.66,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.56,20.63,D
-29.88343,-59.57194,352.77,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.12,10.75,D
-29.79693,-59.55955,332.63,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.56,2.55,D
-29.79241,-59.55224,331.26,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.53,4.24,D
-31.76292,-68.54797,332.69,0.33,0.55,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.42,1.63,D
-31.82549,-68.52549,367,0.33,0.55,2021-07-30,1743,1,VIIRS,h,2.0NRT,303.92,16.1,D
-31.39936,-64.10194,331.19,0.54,0.42,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.78,19.32,D
-31.39606,-64.10822,344.3,0.55,0.42,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.71,58.77,D
-30.32288,-59.00444,345.79,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.92,5.75,D
-30.27425,-57.8101,329.66,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.32,2.22,D
-29.77826,-59.39592,325.77,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.49,1.55,D
-30.33377,-57.69984,330.81,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.66,2.31,D
-29.39739,-56.8135,330.44,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.12,4.71,D
-29.15553,-57.27043,335.11,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.67,7.18,D
-29.282,-56.71505,336.25,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.55,5.62,D
-29.06229,-56.9349,330.43,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.29,3.44,D
-29.87526,-59.58587,329.86,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.17,4.52,D
-29.28004,-56.72462,327.99,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.75,2.86,D
-29.27309,-56.72618,336.34,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.1,6.62,D
-29.26961,-56.72696,332.23,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.7,2.66,D
-29.70763,-60.83634,332.04,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.09,2.74,D
-29.70483,-60.84108,342.27,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.62,9.72,D
-29.74958,-60.13255,330.3,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.15,3.18,D
-29.70625,-60.00065,336.53,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.06,18.96,D
-29.26613,-56.72775,325.6,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.87,2.66,D
-29.25416,-56.72131,343.2,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.81,8.41,D
-29.87466,-59.58188,340.45,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.79,4.52,D
-29.75793,-60.37955,329.89,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.71,2.07,D
-29.88283,-59.56795,345.38,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.12,4.78,D
-31.67471,-63.18761,344.85,0.5,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.43,12.48,D
-30.06634,-57.54646,330.83,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.88,2.04,D
-30.06158,-57.53891,330.18,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.67,5.34,D
-25.44586,-63.3699,335.55,0.44,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,302.05,3.31,D
-25.4494,-63.36933,327.58,0.44,0.38,2021-07-30,1743,1,VIIRS,l,2.0NRT,302.04,2.3,D
-25.34518,-63.98786,330.55,0.46,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.87,2.49,D
-25.35466,-64.03355,331.66,0.47,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.58,85.74,D
-29.16381,-57.27741,335.82,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.73,13.49,D
-25.06255,-58.34024,328.96,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.34,1.68,D
-29.16795,-57.2809,338.03,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.82,13.49,D
-24.42465,-64.00009,342.8,0.45,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.85,4.9,D
-29.16724,-57.27666,330.4,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.43,13.49,D
-29.17551,-57.28363,339.32,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.56,4.02,D
-25.16117,-65.42319,327.66,0.54,0.42,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.07,2.53,D
-25.67501,-63.95166,327.95,0.47,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.13,1.44,D
-25.67137,-63.95222,345.98,0.47,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,306.31,21.36,D
-31.20598,-61.07434,327.69,0.41,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.9,1.86,D
-25.79679,-62.84796,331.06,0.42,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.83,3.19,D
-31.14192,-61.09494,329.05,0.41,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.68,1.76,D
-31.13849,-61.09557,331.38,0.41,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.44,4.89,D
-29.1748,-57.2794,327.87,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.4,2.49,D
-29.17408,-57.27516,329.32,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.09,2.49,D
-24.61614,-63.73243,331.87,0.44,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.66,0.63,D
-30.0269,-59.80751,331.69,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.98,3.77,D
-30.74579,-60.54848,336.26,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.91,2.62,D
-29.97764,-57.66817,331.38,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.84,4.91,D
-30.01573,-59.80144,328.16,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.66,12.38,D
-30.01632,-59.80545,352.54,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.25,12.38,D
-30.0118,-59.79809,346.92,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.17,7.3,D
-29.15625,-57.27467,336.84,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.94,7.18,D
-31.04641,-59.74166,325.92,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.99,1.22,D
-29.17196,-57.36765,326.56,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.41,1.97,D
-29.15282,-57.27541,350.88,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.82,37.67,D
-24.99683,-58.40776,325.1,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.03,2.62,D
-24.40924,-64.80992,333.75,0.49,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.55,2.95,D
-24.4055,-64.81049,326.86,0.49,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.62,2.95,D
-24.69107,-60.20457,336.09,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,287.48,2.67,D
-24.72641,-64.14743,332.21,0.46,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.98,2.05,D
-24.57158,-64.10244,332.45,0.46,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.19,4.53,D
-24.67377,-65.11421,333.75,0.52,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.5,3.52,D
-24.96049,-61.56683,329.99,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.37,1.87,D
-30.74917,-60.54786,335.93,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.04,3.45,D
-30.96857,-59.30685,342.76,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.32,4.73,D
-29.14057,-57.28688,342.13,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.33,4.56,D
-29.22872,-56.91279,328.96,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.65,2.46,D
-29.22946,-56.91713,330.65,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.41,5.37,D
-29.14128,-57.29111,328.39,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.46,3.26,D
-29.17822,-57.27865,339.5,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.19,5.72,D
-24.94757,-65.53269,330.37,0.55,0.42,2021-07-30,1743,1,VIIRS,n,2.0NRT,299,2.67,D
-29.17751,-57.27441,328.75,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,289.98,5.72,D
-25.41961,-59.54211,344.98,0.16,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.66,3.81,D
-29.226,-56.91789,336.05,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.71,5.37,D
-29.23914,-57.62191,338.28,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.97,6.03,D
-29.60943,-60.08027,340.81,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.29,10.44,D
-29.22675,-56.92223,346.46,0.15,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.35,5.37,D
-29.20504,-56.96302,341.29,0.16,0.39,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.71,3.38,D
-24.98547,-60.17354,343.73,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,286.63,3.93,D
-24.57487,-60.32742,330.15,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.55,4.21,D
-24.57546,-60.33123,333.16,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.67,4.21,D
-31.13505,-61.09619,336.84,0.41,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.77,4.89,D
-25.36018,-60.53926,325.53,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.36,1.93,D
-25.3596,-60.53544,331.85,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.04,1.93,D
-25.36292,-60.53483,334.76,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.25,2.87,D
-32.17778,-64.17747,343.75,0.56,0.43,2021-07-30,1743,1,VIIRS,n,2.0NRT,305.84,51.51,D
-29.13246,-57.30181,346.45,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.06,5.4,D
-30.24674,-59.71194,339.14,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.65,5.05,D
-30.22142,-59.67974,329.94,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293,4.43,D
-30.21809,-59.6804,340.88,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.61,4.43,D
-30.21417,-59.67704,325.02,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.97,1.87,D
-32.1738,-64.17811,367,0.56,0.43,2021-07-30,1743,1,VIIRS,h,2.0NRT,337.14,89.49,D
-31.20821,-60.13671,330.42,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,291.71,1.99,D
-30.21084,-59.67769,333.08,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,292.41,1.87,D
-30.21287,-59.71446,334.12,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.66,2.8,D
-25.19743,-60.60832,332.69,0.38,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.48,3.42,D
-32.17315,-64.17209,334.21,0.56,0.43,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.28,17.73,D
-29.84657,-61.15733,341.25,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.58,22.17,D
-29.84998,-61.15671,331.68,0.4,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.88,22.17,D
-32.16917,-64.17271,349.75,0.56,0.43,2021-07-30,1743,1,VIIRS,n,2.0NRT,300.12,17.73,D
-32.16983,-64.17875,344.43,0.56,0.43,2021-07-30,1743,1,VIIRS,n,2.0NRT,300.69,89.49,D
-32.16455,-64.16736,331.98,0.56,0.43,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.59,18.53,D
-32.1652,-64.17336,349.18,0.56,0.43,2021-07-30,1743,1,VIIRS,n,2.0NRT,306.4,18.53,D
-31.2098,-60.12367,339.25,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.31,4.34,D
-29.61336,-60.08364,339.04,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,303.09,30.01,D
-25.12624,-60.33893,331.47,0.17,0.41,2021-07-30,1743,1,VIIRS,n,2.0NRT,298.09,4.34,D
-30.78563,-61.44871,349.35,0.42,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,297.06,5.62,D
-30.78968,-61.45248,329.4,0.42,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,294.91,4.2,D
-30.78909,-61.4481,338.02,0.42,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,295.83,5.62,D
-30.79314,-61.45185,341.14,0.42,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,299.86,18.09,D
-30.79255,-61.44748,337.48,0.42,0.37,2021-07-30,1743,1,VIIRS,n,2.0NRT,296.49,13.57,D
-30.7966,-61.45123,340.81,0.42,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,303.72,18.09,D
-31.21811,-61.42604,339.05,0.42,0.38,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.83,5.35,D
-29.61277,-60.07963,332.44,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.1,5.56,D
-30.19635,-59.67229,329.86,0.39,0.36,2021-07-30,1743,1,VIIRS,n,2.0NRT,293.35,2.41,D
-25.15926,-58.79435,340.65,0.16,0.4,2021-07-30,1743,1,VIIRS,n,2.0NRT,290.48,5.14,D
